user_id,recency_days,frequency_count,total_monetary_spend,rfm_combined_code,customer_lifecycle_status
7195744.3597932803,51,1,140.0,321,STANDARD CONVERTED CUSTOMER
6476625.4953512502,62,2,136.0,411,STANDARD CONVERTED CUSTOMER
1647443.2667828920,11,1,113.0,111,HIBERNATING / LOST
5002787.9583537280,68,2,96.0,412,STANDARD CONVERTED CUSTOMER
69933106.8605034885,45,1,94.0,212,STANDARD CONVERTED CUSTOMER
4941025.1037689726,90,1,86.0,542,STANDARD CONVERTED CUSTOMER
82102048.1975466467,55,2,72.0,312,STANDARD CONVERTED CUSTOMER
48950292.7220423425,55,1,63.0,333,STANDARD CONVERTED CUSTOMER
5469438.4165905723,51,1,61.0,343,STANDARD CONVERTED CUSTOMER
5114182.5685213207,10,1,61.0,133,AT RISK - NEED RETENTION
12877939.3694492500,75,1,61.0,533,STANDARD CONVERTED CUSTOMER
55676797.5021268334,40,1,60.0,233,AT RISK - NEED RETENTION
30919230.3331476140,44,1,60.0,243,AT RISK - NEED RETENTION
7312667.0266395141,26,1,57.0,253,AT RISK - NEED RETENTION
1073768.8680631283,59,1,57.0,443,STANDARD CONVERTED CUSTOMER
8436901.9520785109,50,1,55.0,313,STANDARD CONVERTED CUSTOMER
683326924.1333014414,12,1,53.0,113,HIBERNATING / LOST
28488428.3107136582,84,1,48.0,533,STANDARD CONVERTED CUSTOMER
1189643.6653312879,83,1,46.0,533,STANDARD CONVERTED CUSTOMER
5983009.7119136524,43,1,44.0,253,AT RISK - NEED RETENTION
72959035.2192369480,27,1,42.0,233,AT RISK - NEED RETENTION
7041469.0077640784,79,1,38.0,514,STANDARD CONVERTED CUSTOMER
2237956.5050268893,57,1,34.0,324,STANDARD CONVERTED CUSTOMER
3051995.7094224224,90,1,32.0,544,CHAMPIONS / ELITE
27672883.7917801712,48,1,32.0,334,STANDARD CONVERTED CUSTOMER
73431959.6176671772,61,1,30.0,454,CHAMPIONS / ELITE
4793087.3513596462,78,1,30.0,544,CHAMPIONS / ELITE
25974912.9608293940,9,1,28.0,144,AT RISK - NEED RETENTION
6552271.8804757597,69,1,26.0,554,CHAMPIONS / ELITE
43104551.6050610800,59,1,26.0,424,STANDARD CONVERTED CUSTOMER
2175065.2192239255,48,1,25.0,344,STANDARD CONVERTED CUSTOMER
67633752.1426304482,12,1,25.0,114,HIBERNATING / LOST
89822931.5917917105,75,1,24.0,554,CHAMPIONS / ELITE
55607257.5767935321,12,1,24.0,144,AT RISK - NEED RETENTION
59431741.0928386336,83,1,22.0,544,CHAMPIONS / ELITE
8926225.9345063255,70,1,20.0,525,STANDARD CONVERTED CUSTOMER
52669317.3821594758,24,1,16.0,215,STANDARD CONVERTED CUSTOMER
7987433.0547250841,66,1,16.0,425,STANDARD CONVERTED CUSTOMER
89869837.0474393502,61,1,14.0,425,STANDARD CONVERTED CUSTOMER
7597932.2397600441,51,1,11.0,335,STANDARD CONVERTED CUSTOMER
2697787.2422183099,71,1,0.0,545,CHAMPIONS / ELITE
48339324.0547985746,1,1,0.0,145,AT RISK - NEED RETENTION
80598518.3764258754,74,1,0.0,545,CHAMPIONS / ELITE
68643486.2549022413,72,1,0.0,515,STANDARD CONVERTED CUSTOMER
3972028.6546737895,2,1,0.0,145,AT RISK - NEED RETENTION
87577432.8152098260,37,1,0.0,255,AT RISK - NEED RETENTION
4481070.1047655441,3,1,0.0,125,HIBERNATING / LOST
71563215.6886463640,39,2,320.0,211,STANDARD CONVERTED CUSTOMER
2355616.9460032382,68,1,280.0,421,STANDARD CONVERTED CUSTOMER
5312155.7410092259,60,5,214.0,411,STANDARD CONVERTED CUSTOMER
53379384.0448742187,82,1,200.0,551,STANDARD CONVERTED CUSTOMER
6533788.3267075710,49,2,179.0,311,STANDARD CONVERTED CUSTOMER
4325314.4909952472,64,1,167.0,411,STANDARD CONVERTED CUSTOMER
18938448.3710776022,76,2,158.0,511,STANDARD CONVERTED CUSTOMER
5161034.1094954200,53,1,148.0,321,STANDARD CONVERTED CUSTOMER
69465148.8614142616,88,1,141.0,551,STANDARD CONVERTED CUSTOMER
12509391.0991562676,25,1,115.0,231,AT RISK - NEED RETENTION
71187662.8657925212,10,1,103.0,122,HIBERNATING / LOST
7774428.3017818390,40,1,100.0,222,STANDARD CONVERTED CUSTOMER
68810872.5074560693,54,1,84.0,322,STANDARD CONVERTED CUSTOMER
20718298.6808598428,39,1,74.0,252,AT RISK - NEED RETENTION
89817778.2961109026,51,1,73.0,332,STANDARD CONVERTED CUSTOMER
6266467.7992501797,54,1,73.0,332,STANDARD CONVERTED CUSTOMER
82278834.0437907358,44,1,71.0,222,STANDARD CONVERTED CUSTOMER
50234006.7156805216,78,1,67.0,533,STANDARD CONVERTED CUSTOMER
29405563.9336451641,50,1,61.0,343,STANDARD CONVERTED CUSTOMER
82463656.4683065478,51,1,56.0,353,STANDARD CONVERTED CUSTOMER
76792644.6351730563,90,1,50.0,523,STANDARD CONVERTED CUSTOMER
25681781.7210716874,75,3,48.0,513,STANDARD CONVERTED CUSTOMER
2145702.3346455915,76,1,48.0,553,STANDARD CONVERTED CUSTOMER
6849736.6701665513,53,1,48.0,343,STANDARD CONVERTED CUSTOMER
75073588.1859607099,72,1,42.0,533,STANDARD CONVERTED CUSTOMER
5277361.6865370550,59,1,40.0,454,CHAMPIONS / ELITE
2233163.7526757311,45,1,32.0,244,AT RISK - NEED RETENTION
54416199.2185558214,40,1,30.0,244,AT RISK - NEED RETENTION
3670839.0267796655,48,1,26.0,354,STANDARD CONVERTED CUSTOMER
5546335.5733710756,84,1,25.0,544,CHAMPIONS / ELITE
82592841.5041495665,90,1,24.0,524,STANDARD CONVERTED CUSTOMER
6003584.8390086616,61,1,22.0,424,STANDARD CONVERTED CUSTOMER
21101420.4449841146,33,1,19.0,235,AT RISK - NEED RETENTION
30553401.5304743136,56,1,13.0,345,STANDARD CONVERTED CUSTOMER
24897047.2200127337,67,1,10.0,445,CHAMPIONS / ELITE
15903616.8819952603,74,1,10.0,535,STANDARD CONVERTED CUSTOMER
22300841.9909876299,28,1,2.0,255,AT RISK - NEED RETENTION
70991146.6259919159,3,1,0.0,115,HIBERNATING / LOST
81702179.6343090113,4,1,0.0,155,AT RISK - NEED RETENTION
2541331.2931528712,82,1,311.0,551,STANDARD CONVERTED CUSTOMER
19173235.3605594670,12,4,222.0,111,HIBERNATING / LOST
1874599.7824854030,43,2,200.0,211,STANDARD CONVERTED CUSTOMER
2994751.6580189667,41,1,183.0,221,STANDARD CONVERTED CUSTOMER
1470110.5021681506,67,1,178.0,451,STANDARD CONVERTED CUSTOMER
65163016.2468447960,45,1,166.0,251,AT RISK - NEED RETENTION
8421611.9716301302,62,1,160.0,431,STANDARD CONVERTED CUSTOMER
3375496.0648813714,58,1,145.0,421,STANDARD CONVERTED CUSTOMER
42669696.4294515505,62,1,141.0,431,STANDARD CONVERTED CUSTOMER
61389953.5535318141,26,1,128.0,241,AT RISK - NEED RETENTION
5910494.8390942821,57,1,109.0,452,STANDARD CONVERTED CUSTOMER
4594297.6618190263,79,1,102.0,532,STANDARD CONVERTED CUSTOMER
5051981.5649537648,46,1,100.0,252,AT RISK - NEED RETENTION
45440207.6630333190,62,1,100.0,432,STANDARD CONVERTED CUSTOMER
6149654.3757607604,4,2,99.0,112,HIBERNATING / LOST
68948805.5649073366,7,1,97.0,142,AT RISK - NEED RETENTION
7659570.5939990829,41,1,92.0,252,AT RISK - NEED RETENTION
33441899.6129787929,11,1,84.0,122,HIBERNATING / LOST
8252618717.0494009861,5,1,82.0,142,AT RISK - NEED RETENTION
3810063772.2479894157,68,1,71.0,452,STANDARD CONVERTED CUSTOMER
1989417.5184999300,61,1,70.0,452,STANDARD CONVERTED CUSTOMER
13364975.1358294130,53,1,66.0,343,STANDARD CONVERTED CUSTOMER
48003223.4943874070,34,1,62.0,243,AT RISK - NEED RETENTION
15883357.2519845193,5,1,55.0,143,AT RISK - NEED RETENTION
2582329.7898470280,82,1,54.0,523,STANDARD CONVERTED CUSTOMER
7118581.9194840540,46,3,52.0,213,STANDARD CONVERTED CUSTOMER
90961633.7551221705,57,1,50.0,323,STANDARD CONVERTED CUSTOMER
8985775.9464037855,76,1,48.0,553,STANDARD CONVERTED CUSTOMER
3055730.7915438788,37,1,48.0,243,AT RISK - NEED RETENTION
82508817.4629191879,78,1,44.0,523,STANDARD CONVERTED CUSTOMER
58107154.5830605950,17,1,41.0,133,AT RISK - NEED RETENTION
1457551.9813423359,76,1,37.0,514,STANDARD CONVERTED CUSTOMER
34360015.5039813275,75,1,37.0,544,CHAMPIONS / ELITE
35522671.6536677001,66,1,36.0,424,STANDARD CONVERTED CUSTOMER
2151615.4640508633,58,2,35.0,414,STANDARD CONVERTED CUSTOMER
26890766.3795079711,66,1,30.0,454,CHAMPIONS / ELITE
1204621.8982188321,79,1,28.0,554,CHAMPIONS / ELITE
58234029.0722348975,45,1,24.0,244,AT RISK - NEED RETENTION
6196666.0735120251,61,1,24.0,454,CHAMPIONS / ELITE
74972717.1202590271,26,1,13.0,235,AT RISK - NEED RETENTION
22909370.2921134609,16,1,12.0,145,AT RISK - NEED RETENTION
8606659.7522752353,89,1,12.0,555,CHAMPIONS / ELITE
44827519.0721046563,58,1,11.0,435,STANDARD CONVERTED CUSTOMER
2042831.7286537321,5,1,0.0,135,AT RISK - NEED RETENTION
6759360.4764720830,64,1,0.0,415,STANDARD CONVERTED CUSTOMER
4821487.9933529006,15,1,0.0,145,AT RISK - NEED RETENTION
24471192.8543126263,4,1,0.0,125,HIBERNATING / LOST
70482486.1697864148,50,1,0.0,335,STANDARD CONVERTED CUSTOMER
30675676.3150878065,72,1,424.0,521,STANDARD CONVERTED CUSTOMER
42744232.1088543265,55,9,270.0,311,STANDARD CONVERTED CUSTOMER
52336592.9891124820,57,1,262.0,321,STANDARD CONVERTED CUSTOMER
7688722.6706829800,12,4,233.0,111,HIBERNATING / LOST
11174427.4523965634,75,1,209.0,521,STANDARD CONVERTED CUSTOMER
8224884.5817385201,62,1,191.0,411,STANDARD CONVERTED CUSTOMER
8536857.0920789613,43,3,131.0,211,STANDARD CONVERTED CUSTOMER
34251015.3672526882,47,1,125.0,251,AT RISK - NEED RETENTION
19051578.9987004732,52,1,110.0,352,STANDARD CONVERTED CUSTOMER
83157887.0994542092,59,1,100.0,432,STANDARD CONVERTED CUSTOMER
9316296.6895701928,44,1,99.0,252,AT RISK - NEED RETENTION
78106766.0535705085,40,1,96.0,232,AT RISK - NEED RETENTION
91388989.2835941751,72,1,96.0,532,STANDARD CONVERTED CUSTOMER
18562126.1110896765,46,3,90.0,212,STANDARD CONVERTED CUSTOMER
7620383.9581361736,62,1,82.0,422,STANDARD CONVERTED CUSTOMER
7848612.5364146017,53,1,81.0,342,STANDARD CONVERTED CUSTOMER
7171483.9306816136,69,1,60.0,533,STANDARD CONVERTED CUSTOMER
5436485.8857572703,51,1,58.0,323,STANDARD CONVERTED CUSTOMER
6509345.0221361040,48,1,57.0,353,STANDARD CONVERTED CUSTOMER
2059051.2925802862,59,1,55.0,433,STANDARD CONVERTED CUSTOMER
76491344.7374736714,62,1,55.0,453,STANDARD CONVERTED CUSTOMER
2079337.4521460084,9,1,54.0,133,AT RISK - NEED RETENTION
79568568.3792342532,39,1,53.0,223,STANDARD CONVERTED CUSTOMER
4164125.0295010106,6,1,44.0,133,AT RISK - NEED RETENTION
56660152.7616232682,71,1,44.0,533,STANDARD CONVERTED CUSTOMER
73762577.7816457600,34,1,44.0,253,AT RISK - NEED RETENTION
7668287.6909784405,76,1,38.0,524,STANDARD CONVERTED CUSTOMER
29862051.3410454388,50,1,30.0,354,STANDARD CONVERTED CUSTOMER
13500156.3163927651,9,1,28.0,154,AT RISK - NEED RETENTION
36617700.9924531429,52,1,28.0,314,STANDARD CONVERTED CUSTOMER
1494018.5183133777,91,0,25.0,554,CHAMPIONS / ELITE
3257974.8575346035,9,1,24.0,124,HIBERNATING / LOST
6080877.8085762728,64,1,23.0,424,STANDARD CONVERTED CUSTOMER
13947818.2704676156,6,1,22.0,124,HIBERNATING / LOST
4787327.5696813276,16,1,22.0,154,AT RISK - NEED RETENTION
4190412.6239140179,81,1,20.0,535,STANDARD CONVERTED CUSTOMER
4532388276.8030432251,6,1,19.0,145,AT RISK - NEED RETENTION
18489071.4831990105,46,1,18.0,255,AT RISK - NEED RETENTION
85466983.8102126141,63,1,14.0,425,STANDARD CONVERTED CUSTOMER
6103545.9668651529,23,1,13.0,255,AT RISK - NEED RETENTION
5119225.7729574873,47,1,13.0,245,AT RISK - NEED RETENTION
47410209.4631530963,21,1,12.0,135,AT RISK - NEED RETENTION
3398888.3003961025,73,1,0.0,545,CHAMPIONS / ELITE
2522139.8383510968,2,1,0.0,155,AT RISK - NEED RETENTION
2992162.7816495834,64,3,300.0,411,STANDARD CONVERTED CUSTOMER
23188793.3504076068,84,1,272.0,541,STANDARD CONVERTED CUSTOMER
75294747.2712173356,68,2,256.0,411,STANDARD CONVERTED CUSTOMER
8889945.3857316896,48,1,246.0,341,STANDARD CONVERTED CUSTOMER
6006118.2429897577,62,1,245.0,451,STANDARD CONVERTED CUSTOMER
7191442.1007439176,6,1,182.0,111,HIBERNATING / LOST
24164594.4598368539,72,1,168.0,521,STANDARD CONVERTED CUSTOMER
3232207.0128565897,86,1,134.0,551,STANDARD CONVERTED CUSTOMER
3452874.7364832626,18,1,133.0,121,HIBERNATING / LOST
8156121.2108613531,72,1,118.0,541,STANDARD CONVERTED CUSTOMER
1326058.1494076845,50,1,99.0,322,STANDARD CONVERTED CUSTOMER
82769036.0910249611,6,1,98.0,122,HIBERNATING / LOST
38690208.7182176252,34,1,91.0,222,STANDARD CONVERTED CUSTOMER
32537323.1786293821,9,1,85.0,122,HIBERNATING / LOST
63566671.0624139016,84,1,73.0,522,STANDARD CONVERTED CUSTOMER
1300033.4750122266,64,1,64.0,443,STANDARD CONVERTED CUSTOMER
8643281.5509657561,12,2,62.0,113,HIBERNATING / LOST
3315775.4887916908,45,1,61.0,223,STANDARD CONVERTED CUSTOMER
47411552.9654999884,58,1,57.0,423,STANDARD CONVERTED CUSTOMER
4602632.8640945737,11,1,55.0,133,AT RISK - NEED RETENTION
8331967.3536447879,19,1,55.0,143,AT RISK - NEED RETENTION
3314192.6404289351,66,1,55.0,453,STANDARD CONVERTED CUSTOMER
7459046621.1245343481,11,1,55.0,143,AT RISK - NEED RETENTION
25802072.3308665233,66,1,52.0,443,STANDARD CONVERTED CUSTOMER
4999996.3974619938,65,1,48.0,433,STANDARD CONVERTED CUSTOMER
2143235.6844408208,51,1,45.0,343,STANDARD CONVERTED CUSTOMER
4955405.5625257698,51,1,40.0,344,STANDARD CONVERTED CUSTOMER
2429571.6695145065,21,1,39.0,144,AT RISK - NEED RETENTION
24406398.9461098819,68,1,36.0,424,STANDARD CONVERTED CUSTOMER
8327781.0896379000,16,1,32.0,114,HIBERNATING / LOST
1765514.3967459271,33,1,30.0,234,AT RISK - NEED RETENTION
24746976.7398576212,63,1,25.0,444,CHAMPIONS / ELITE
25044369.5523734851,59,1,19.0,425,STANDARD CONVERTED CUSTOMER
21957871.8710533603,77,1,18.0,515,STANDARD CONVERTED CUSTOMER
7184503.5694706863,58,1,16.0,425,STANDARD CONVERTED CUSTOMER
66923823.1806014019,61,1,15.0,435,STANDARD CONVERTED CUSTOMER
7933980.0073382229,10,1,13.0,145,AT RISK - NEED RETENTION
5679613.3194532210,51,1,0.0,325,STANDARD CONVERTED CUSTOMER
91133314.4607314875,15,1,0.0,145,AT RISK - NEED RETENTION
55069846.3105567454,62,1,0.0,455,CHAMPIONS / ELITE
6693276.6476626939,2,1,0.0,115,HIBERNATING / LOST
8822878673.4974906772,3,4,398.0,111,HIBERNATING / LOST
59283995.2508616440,65,2,374.0,411,STANDARD CONVERTED CUSTOMER
1561271.7182118121,70,1,290.0,541,STANDARD CONVERTED CUSTOMER
78331614.5702890138,7,1,236.0,121,HIBERNATING / LOST
86949711.6238778520,44,7,189.0,211,STANDARD CONVERTED CUSTOMER
5401870.8880744857,57,1,182.0,441,STANDARD CONVERTED CUSTOMER
2420798.4492731250,9,1,169.0,151,AT RISK - NEED RETENTION
5320068.3830223799,32,1,162.0,221,STANDARD CONVERTED CUSTOMER
53418806.5482216471,44,3,147.0,211,STANDARD CONVERTED CUSTOMER
22758259.7142181160,5,1,119.0,121,HIBERNATING / LOST
88556371.7879566968,2,2,113.0,111,HIBERNATING / LOST
21188888.1287984736,45,1,108.0,252,AT RISK - NEED RETENTION
47705051.4543207032,53,2,108.0,312,STANDARD CONVERTED CUSTOMER
1852882.2812416843,8,1,99.0,122,HIBERNATING / LOST
5649103.1235825158,90,1,93.0,532,STANDARD CONVERTED CUSTOMER
7511439.0962681263,61,1,92.0,432,STANDARD CONVERTED CUSTOMER
64416999.5439036039,72,1,84.0,552,STANDARD CONVERTED CUSTOMER
1384229.1647560493,64,1,73.0,442,STANDARD CONVERTED CUSTOMER
37055874.5655053626,60,1,63.0,423,STANDARD CONVERTED CUSTOMER
3096891.2753343567,40,1,54.0,253,AT RISK - NEED RETENTION
2610547.9973555647,45,1,48.0,223,STANDARD CONVERTED CUSTOMER
14288415.9138667516,59,1,40.0,414,STANDARD CONVERTED CUSTOMER
3090773.1638763101,32,1,37.0,234,AT RISK - NEED RETENTION
3958978.4221705170,52,1,36.0,324,STANDARD CONVERTED CUSTOMER
3992214.0329365184,45,1,33.0,234,AT RISK - NEED RETENTION
38686065.3125953359,87,1,32.0,524,STANDARD CONVERTED CUSTOMER
22646362.7872198387,17,1,32.0,134,AT RISK - NEED RETENTION
57746381.0758593356,9,1,32.0,134,AT RISK - NEED RETENTION
4060012085.8130998558,61,1,30.0,444,CHAMPIONS / ELITE
45719839.0725596842,21,1,28.0,124,HIBERNATING / LOST
17220615.7365298752,1,1,28.0,124,HIBERNATING / LOST
7962956.9533545007,61,1,25.0,454,CHAMPIONS / ELITE
71206194.9159332783,79,1,24.0,544,CHAMPIONS / ELITE
62015338.5335900578,46,1,24.0,254,AT RISK - NEED RETENTION
30294528.5063782336,86,1,22.0,554,CHAMPIONS / ELITE
55898259.3632334008,51,1,21.0,354,STANDARD CONVERTED CUSTOMER
10987967.4344965706,52,1,20.0,345,STANDARD CONVERTED CUSTOMER
18436463.4630313750,6,1,20.0,125,HIBERNATING / LOST
47439165.5147551041,28,1,19.0,245,AT RISK - NEED RETENTION
91589045.5932971125,46,1,17.0,235,AT RISK - NEED RETENTION
90006388.1386753150,45,1,14.0,225,STANDARD CONVERTED CUSTOMER
7563529.3170258070,67,1,14.0,445,CHAMPIONS / ELITE
4075022.3227633472,91,0,13.0,555,CHAMPIONS / ELITE
67748708.7656271112,56,1,12.0,315,STANDARD CONVERTED CUSTOMER
14297513.2705476236,90,1,10.0,535,STANDARD CONVERTED CUSTOMER
64369991.1110095428,4,1,5.0,125,HIBERNATING / LOST
18469821.5170103104,66,1,0.0,425,STANDARD CONVERTED CUSTOMER
63463333.0717368050,2,1,0.0,125,HIBERNATING / LOST
3440200.0404717067,2,1,0.0,135,AT RISK - NEED RETENTION
71569261.6020311131,3,1,0.0,125,HIBERNATING / LOST
55323533.7926126864,0,1,0.0,145,AT RISK - NEED RETENTION
51248671.8133898155,90,1,998.0,531,STANDARD CONVERTED CUSTOMER
1793657.4173240079,54,1,386.0,321,STANDARD CONVERTED CUSTOMER
66897566.4482598405,2,2,194.0,111,HIBERNATING / LOST
74576246.9093845667,60,2,179.0,411,STANDARD CONVERTED CUSTOMER
22941144.0166280987,43,2,168.0,211,STANDARD CONVERTED CUSTOMER
68062973.3734091414,53,1,164.0,321,STANDARD CONVERTED CUSTOMER
2651197.1532552824,17,2,140.0,111,HIBERNATING / LOST
86939274.9526508063,20,1,140.0,141,AT RISK - NEED RETENTION
6283343.2195449706,27,1,123.0,241,AT RISK - NEED RETENTION
3442489.8686924691,71,1,96.0,542,STANDARD CONVERTED CUSTOMER
60884649.3274819122,64,1,94.0,432,STANDARD CONVERTED CUSTOMER
3448681.1233457247,9,1,90.0,142,AT RISK - NEED RETENTION
22857919.0356368006,29,1,87.0,242,AT RISK - NEED RETENTION
7098458.6529178160,82,1,87.0,532,STANDARD CONVERTED CUSTOMER
89614760.0710580726,51,1,86.0,312,STANDARD CONVERTED CUSTOMER
36081120.9781065736,22,1,85.0,222,STANDARD CONVERTED CUSTOMER
5810898.6934583450,53,1,76.0,332,STANDARD CONVERTED CUSTOMER
62856019.3238415642,64,1,67.0,443,STANDARD CONVERTED CUSTOMER
1972984.6707484339,43,1,65.0,223,STANDARD CONVERTED CUSTOMER
5044121.9570928383,41,1,63.0,233,AT RISK - NEED RETENTION
56946920.7497732024,59,3,62.0,413,STANDARD CONVERTED CUSTOMER
4191504.8974147364,46,1,61.0,243,AT RISK - NEED RETENTION
78774008.6201015241,51,1,61.0,313,STANDARD CONVERTED CUSTOMER
5491018.4532696593,22,1,55.0,243,AT RISK - NEED RETENTION
4004380.6597524253,56,1,51.0,333,STANDARD CONVERTED CUSTOMER
61506894.3453397302,47,1,50.0,323,STANDARD CONVERTED CUSTOMER
2139760586.0871468639,53,1,48.0,353,STANDARD CONVERTED CUSTOMER
58792057.6572980874,59,1,48.0,423,STANDARD CONVERTED CUSTOMER
1583669.4669902363,43,1,46.0,213,STANDARD CONVERTED CUSTOMER
75838009.2952049398,87,1,46.0,513,STANDARD CONVERTED CUSTOMER
1808232.5654454206,80,1,46.0,553,STANDARD CONVERTED CUSTOMER
7162398.2588038279,53,1,42.0,343,STANDARD CONVERTED CUSTOMER
42140555.7829005979,39,1,35.0,224,STANDARD CONVERTED CUSTOMER
4987157.9547809982,52,1,33.0,354,STANDARD CONVERTED CUSTOMER
30804246.1427824751,86,1,32.0,534,STANDARD CONVERTED CUSTOMER
2963858.6846171680,11,1,31.0,144,AT RISK - NEED RETENTION
55393762.6527940741,34,1,30.0,224,STANDARD CONVERTED CUSTOMER
56713607.9805564965,2,1,30.0,144,AT RISK - NEED RETENTION
82626745.7161424218,64,1,30.0,424,STANDARD CONVERTED CUSTOMER
38282273.1536713376,67,1,29.0,424,STANDARD CONVERTED CUSTOMER
70726544.7957329257,23,1,29.0,254,AT RISK - NEED RETENTION
35092297.7264644777,34,1,26.0,234,AT RISK - NEED RETENTION
1473521219.8525112860,46,1,24.0,224,STANDARD CONVERTED CUSTOMER
15735778.2870917869,76,1,22.0,534,STANDARD CONVERTED CUSTOMER
7445408530.7645836782,88,1,22.0,544,CHAMPIONS / ELITE
1213730.9590306741,52,1,21.0,334,STANDARD CONVERTED CUSTOMER
1021887.1151788384,36,1,21.0,234,AT RISK - NEED RETENTION
7421090.1311478278,54,1,20.0,355,STANDARD CONVERTED CUSTOMER
3577740.6099509380,17,1,20.0,135,AT RISK - NEED RETENTION
85925370.4835043900,12,1,13.0,155,AT RISK - NEED RETENTION
6287569.1869835147,2,1,0.0,155,AT RISK - NEED RETENTION
13910378.6069465786,4,1,0.0,145,AT RISK - NEED RETENTION
33534334.2982237665,69,1,618.0,531,STANDARD CONVERTED CUSTOMER
82604808.5833749347,46,1,214.0,211,STANDARD CONVERTED CUSTOMER
50183692.6751135595,46,1,167.0,241,AT RISK - NEED RETENTION
5973523.5114607466,67,1,159.0,421,STANDARD CONVERTED CUSTOMER
82318647.2923735234,53,1,139.0,321,STANDARD CONVERTED CUSTOMER
79556001.9340338986,64,1,135.0,421,STANDARD CONVERTED CUSTOMER
6670122091.4622753239,31,3,124.0,211,STANDARD CONVERTED CUSTOMER
7030108.5593636316,55,1,94.0,332,STANDARD CONVERTED CUSTOMER
77931886.2892148487,86,1,94.0,542,STANDARD CONVERTED CUSTOMER
6667186.4705493952,46,1,90.0,252,AT RISK - NEED RETENTION
8315543.6828475045,47,1,89.0,312,STANDARD CONVERTED CUSTOMER
4057017.7445500408,48,1,85.0,352,STANDARD CONVERTED CUSTOMER
66003152.6293590689,40,1,84.0,212,STANDARD CONVERTED CUSTOMER
35862721.9988627980,68,1,80.0,442,STANDARD CONVERTED CUSTOMER
5534507.9883804494,48,1,80.0,322,STANDARD CONVERTED CUSTOMER
29213420.6137198014,50,1,75.0,332,STANDARD CONVERTED CUSTOMER
73744073.0825120998,31,2,74.0,212,STANDARD CONVERTED CUSTOMER
6329222.4077008311,87,1,71.0,552,STANDARD CONVERTED CUSTOMER
64327920.9668348160,65,1,65.0,433,STANDARD CONVERTED CUSTOMER
7122244.8452189284,58,1,63.0,423,STANDARD CONVERTED CUSTOMER
44590577.0501187299,59,1,63.0,413,STANDARD CONVERTED CUSTOMER
15109615.7675793031,81,1,55.0,513,STANDARD CONVERTED CUSTOMER
18222174.8869767431,7,1,55.0,143,AT RISK - NEED RETENTION
3319193.5383281209,46,1,55.0,253,AT RISK - NEED RETENTION
3321484.6184098717,84,1,52.0,523,STANDARD CONVERTED CUSTOMER
75939083.3310904019,14,1,48.0,133,AT RISK - NEED RETENTION
50750994.6140589985,61,1,46.0,413,STANDARD CONVERTED CUSTOMER
5929458.1756161248,81,1,44.0,543,STANDARD CONVERTED CUSTOMER
7853261.6242439603,90,1,42.0,533,STANDARD CONVERTED CUSTOMER
5573347986.2620254802,36,1,35.0,224,STANDARD CONVERTED CUSTOMER
5155902.6841929449,60,1,34.0,424,STANDARD CONVERTED CUSTOMER
6188604028.5732045441,47,1,30.0,214,STANDARD CONVERTED CUSTOMER
9074382.1600140595,67,1,30.0,434,STANDARD CONVERTED CUSTOMER
2730927.7085420398,82,1,30.0,544,CHAMPIONS / ELITE
61993137.2687500012,40,1,30.0,224,STANDARD CONVERTED CUSTOMER
56804998.5738212356,48,1,30.0,344,STANDARD CONVERTED CUSTOMER
8992749.5867986999,37,1,26.0,254,AT RISK - NEED RETENTION
30548868.9557051666,36,1,17.0,245,AT RISK - NEED RETENTION
8015042.5369619169,55,1,0.0,355,STANDARD CONVERTED CUSTOMER
1396855.2660738879,49,1,0.0,335,STANDARD CONVERTED CUSTOMER
40037626.5183269370,16,1,0.0,145,AT RISK - NEED RETENTION
78221431.2724111930,32,2,1049.0,211,STANDARD CONVERTED CUSTOMER
87100826.2061583108,81,1,605.0,551,STANDARD CONVERTED CUSTOMER
3099934.0263391283,54,1,404.0,341,STANDARD CONVERTED CUSTOMER
4116825.4321746815,45,8,240.0,211,STANDARD CONVERTED CUSTOMER
1395824.1622992884,62,1,220.0,411,STANDARD CONVERTED CUSTOMER
7252675.9081491443,65,1,188.0,451,STANDARD CONVERTED CUSTOMER
1593060.9903989741,46,1,184.0,241,AT RISK - NEED RETENTION
65605548.5393118078,81,1,119.0,511,STANDARD CONVERTED CUSTOMER
